cohort,year,tank,treatment,replicate,tube,length,sex,mic,castrated,ploidy
adult,2015,1,1,1,A_45,5,0,0,0,2
adult,2015,1,1,1,A_46,4.8,0,0,0,3
adult,2015,1,1,1,A_47,3.1,0,1,1,0
adult,2015,1,1,1,A_48,5.6,0,0,0,2
adult,2015,1,1,1,A_49,4.9,0,0,1,2
adult,2015,1,1,1,A_50,4.8,0,0,1,2
adult,2015,1,1,1,A_51,3.2,0,1,1,
adult,2015,1,1,1,A_52,5,0,0,1,
adult,2015,1,1,1,A_53,5,0,0,0,
adult,2015,1,1,1,A_54,4,0,1,1,
adult,2015,1,1,1,A_55,4.5,0,0,0,
adult,2015,1,1,1,A_56,4,0,1,1,
adult,2015,1,1,1,A_57,4.5,0,0,0,
adult,2015,1,1,1,A_58,3.7,0,1,1,
adult,2015,1,1,1,A_59,5.5,0,0,0,
adult,2015,1,1,1,A_60,5.2,0,0,0,
adult,2015,1,1,1,A_61,5.3,0,0,1,
adult,2015,1,1,1,A_62,5.5,0,0,0,
adult,2015,1,1,1,A_63,4.5,0,0,0,
adult,2015,1,1,1,A_64,3.9,0,0,0,
adult,2015,1,1,1,A_65,4.5,0,0,0,
adult,2015,1,1,1,A_66,5.1,0,0,0,
adult,2015,1,1,1,A_67,4.9,0,1,1,
adult,2015,1,1,1,A_68,4.6,0,0,0,
adult,2015,1,1,1,A_69,5.2,0,0,0,
adult,2015,1,1,1,A_70,5.1,0,0,0,
adult,2015,1,1,1,A_71,4,0,1,1,
adult,2015,1,1,1,A_72,5,0,0,0,
adult,2015,1,1,1,A_73,3.2,0,1,1,
adult,2015,1,1,1,A_74,5.5,0,1,1,
adult,2015,1,1,1,A_75,5.7,0,0,0,
adult,2015,1,1,1,A_76,4.9,0,0,0,
adult,2015,1,1,1,A_77,5.8,0,0,0,
adult,2015,1,1,1,A_78,5.2,0,0,0,
adult,2015,1,1,1,A_79,5.1,0,0,0,
adult,2015,1,1,1,A_80,5.8,0,0,0,
adult,2015,1,1,1,A_81,4.1,0,1,1,
adult,2015,1,1,1,A_82,3.5,0,1,1,
adult,2015,1,1,1,A_83,3.8,0,1,1,
adult,2015,1,1,1,A_84,3.6,0,1,1,
adult,2015,1,1,1,A_85,4.3,0,0,0,
adult,2015,1,1,1,A_86,5.2,0,0,0,
adult,2015,1,1,1,A_87,4,0,0,0,
adult,2015,1,1,1,A_88,5,0,0,1,
adult,2015,1,1,1,A_89,4.2,0,1,1,
adult,2015,1,1,1,A_90,3.8,0,1,1,
adult,2015,1,1,1,A_91,4.1,0,0,0,
adult,2015,1,1,1,A_92,3.7,0,0,0,
adult,2015,1,1,1,A_93,3.5,0,1,1,
adult,2015,1,1,1,A_94,4,0,1,1,
adult,2015,1,1,1,A_95,3.9,0,1,1,
adult,2015,1,1,1,A_96,4.5,0,0,1,
adult,2015,1,1,1,A_97,3.2,0,1,1,
adult,2015,1,1,1,A_98,3.3,0,1,1,
adult,2015,1,1,1,A_99,4.9,0,0,0,
adult,2015,1,1,1,A_100,5.6,0,1,1,
adult,2015,1,1,1,A_101,4.8,0,0,0,
adult,2015,1,1,1,A_102,5.2,0,0,0,
adult,2015,1,1,1,A_103,4.8,0,0,0,
adult,2015,1,1,1,A_104,4.2,0,0,0,
adult,2015,1,1,1,A_105,5.4,0,0,0,
adult,2015,1,1,1,A_106,5,0,0,0,
adult,2015,1,1,1,A_107,5.5,0,0,0,
adult,2015,1,1,1,A_108,5.1,0,0,1,
adult,2015,1,1,1,A_109,5.9,0,0,0,
adult,2015,1,1,1,A_110,5.5,0,0,0,
adult,2015,1,1,1,A_111,5.2,0,0,0,
adult,2015,1,1,1,A_112,3.1,0,1,1,
adult,2015,1,1,1,A_113,2.8,0,1,1,
adult,2015,1,1,1,A_114,5.1,0,0,0,
adult,2015,1,1,1,A_115,5.7,0,0,0,
adult,2015,1,1,1,A_116,3.5,0,1,1,
adult,2015,1,1,1,,4.9,1,0,0,2
adult,2015,1,1,1,,3.8,1,0,0,2
adult,2015,1,1,1,,4.6,1,0,0,2
adult,2015,1,1,1,,4.1,1,0,0,2
adult,2015,1,1,1,,3.9,1,0,0,2
adult,2015,1,1,1,,4,1,0,0,2
adult,2015,1,1,1,,4.1,1,0,0,2
adult,2015,1,1,1,,4,1,0,0,2
adult,2015,1,1,1,,4.5,1,0,0,2
adult,2015,1,1,1,,4.2,1,0,0,2
adult,2015,1,1,1,,4.1,1,0,0,2
adult,2015,1,1,1,,4.2,1,0,0,2
adult,2015,1,1,1,,4.8,1,0,0,2
adult,2015,1,1,1,,4,1,0,0,
adult,2015,1,1,1,,4.5,1,0,0,
adult,2015,1,1,1,,4,1,1,1,
adult,2015,1,1,1,,3.9,1,0,0,
adult,2015,1,1,1,,3.5,1,0,0,
adult,2015,1,1,1,,3.9,1,0,0,
adult,2015,1,1,1,,4.3,1,0,0,
adult,2015,1,1,1,,4.8,1,1,1,
adult,2015,1,1,1,,3.5,1,0,0,
adult,2015,1,1,1,,4.4,1,0,0,
adult,2015,1,1,1,,4.1,1,0,0,
adult,2015,1,1,1,,4,1,0,0,
adult,2015,1,1,1,,5,1,0,0,
adult,2015,1,1,1,,4,1,1,1,
adult,2015,1,1,1,,3.8,1,0,0,
adult,2015,1,1,1,,5,1,0,1,
adult,2015,1,1,1,,3.9,1,0,0,
adult,2015,1,1,1,,4,1,0,0,
adult,2015,1,1,1,,3.9,1,0,0,
adult,2015,1,1,1,,4.2,1,0,0,
adult,2015,1,1,1,,4.1,1,0,0,
adult,2015,2,0,1,B_1,5.1,0,0,0,2
adult,2015,2,0,1,B_2,5.3,0,0,0,3
adult,2015,2,0,1,B_3,5.4,0,0,0,2
adult,2015,2,0,1,B_4,5.1,0,0,0,3
adult,2015,2,0,1,B_5,5.4,0,1,1,2
adult,2015,2,0,1,B_6,5.1,0,0,0,3
adult,2015,2,0,1,B_7,4.5,0,0,0,3
adult,2015,2,0,1,B_8,5.5,0,0,0,0
adult,2015,2,0,1,B_9,5.2,0,0,0,2
adult,2015,2,0,1,B_10,5.8,0,0,0,2
adult,2015,2,0,1,B_11,5.7,0,0,0,2
adult,2015,2,0,1,B_12,5.6,0,0,0,3
adult,2015,2,0,1,B_13,5.2,0,0,0,3
adult,2015,2,0,1,B_14,5,0,0,1,2
adult,2015,2,0,1,B_15,5.7,0,0,0,0
adult,2015,2,0,1,B_16,4.8,0,0,0,3
adult,2015,2,0,1,B_17,5.5,0,0,1,3
adult,2015,2,0,1,B_18,5,0,0,1,2
adult,2015,2,0,1,B_19,4.8,0,0,0,2
adult,2015,2,0,1,B_20,5,0,0,0,2
adult,2015,2,0,1,B_21,4.5,0,0,0,3
adult,2015,2,0,1,B_22,4.5,0,0,0,3
adult,2015,2,0,1,B_23,5.5,0,0,0,3
adult,2015,2,0,1,B_24,5.8,0,0,0,2
adult,2015,2,0,1,B_25,5.5,0,0,0,3
adult,2015,2,0,1,B_26,5,0,0,0,2
adult,2015,2,0,1,B_27,4.4,0,0,0,3
adult,2015,2,0,1,B_28,5,0,0,0,3
adult,2015,2,0,1,B_29,5.9,0,1,1,3
adult,2015,2,0,1,B_30,5.1,0,0,0,3
adult,2015,2,0,1,B_31,5,0,1,1,2
adult,2015,2,0,1,B_32,5,0,0,1,3
adult,2015,2,0,1,B_33,6,0,0,0,3
adult,2015,2,0,1,B_34,5,0,0,1,3
adult,2015,2,0,1,B_35,4.8,0,0,0,2
adult,2015,2,0,1,B_36,5.2,0,0,0,3
adult,2015,2,0,1,B_37,5.1,0,0,0,2
adult,2015,2,0,1,B_38,4.9,0,0,0,2
adult,2015,2,0,1,B_39,5.4,0,0,0,2
adult,2015,2,0,1,B_40,6,0,0,0,3
adult,2015,2,0,1,B_41,5.2,0,0,0,2
adult,2015,2,0,1,B_42,5.1,0,0,0,2
adult,2015,2,0,1,B_43,4.5,0,0,0,2
adult,2015,2,0,1,B_44,5.5,0,0,0,2
adult,2015,2,0,1,B_45,5.6,0,0,0,3
adult,2015,2,0,1,B_46,5,0,0,0,3
adult,2015,2,0,1,B_47,5.5,0,0,0,3
adult,2015,2,0,1,B_48,4.2,0,0,0,2
adult,2015,2,0,1,B_49,5,0,0,0,3
adult,2015,2,0,1,B_50,2.9,0,1,1,2
adult,2015,2,0,1,B_51,5.6,0,0,0,
adult,2015,2,0,1,B_52,5.3,0,0,0,
adult,2015,2,0,1,B_53,4.7,0,0,0,
adult,2015,2,0,1,B_54,5.6,0,1,1,
adult,2015,2,0,1,B_55,5,0,0,0,
adult,2015,2,0,1,B_56,4.7,0,0,1,
adult,2015,2,0,1,B_57,4.9,0,0,1,
adult,2015,2,0,1,B_58,4.9,0,0,1,
adult,2015,2,0,1,B_59,5.1,0,0,0,
adult,2015,2,0,1,B_60,5,0,0,0,
adult,2015,2,0,1,B_61,3,0,1,1,
adult,2015,2,0,1,B_62,5.7,0,0,0,
adult,2015,2,0,1,B_63,5.1,0,0,1,
adult,2015,2,0,1,B_64,4.9,0,0,0,
adult,2015,2,0,1,B_65,4.9,0,1,1,
adult,2015,2,0,1,B_66,5.1,0,0,0,
adult,2015,2,0,1,B_67,5.1,0,0,0,
adult,2015,2,0,1,B_68,5.3,0,0,0,
adult,2015,2,0,1,B_69,5,0,0,1,
adult,2015,2,0,1,B_70,4.2,0,0,0,
adult,2015,2,0,1,B_71,5.1,0,0,0,
adult,2015,2,0,1,B_72,5.6,0,0,0,
adult,2015,2,0,1,B_73,5,0,0,0,
adult,2015,2,0,1,B_74,5.6,0,0,0,
adult,2015,2,0,1,B_75,6.1,0,0,0,
adult,2015,2,0,1,B_76,5.5,0,0,1,
adult,2015,2,0,1,B_77,3.1,0,1,1,
adult,2015,2,0,1,B_78,5.1,0,0,1,
adult,2015,2,0,1,B_79,6,0,0,0,
adult,2015,2,0,1,B_80,4.5,0,0,0,
adult,2015,2,0,1,B_81,5.7,0,0,0,
adult,2015,2,0,1,B_82,5.8,0,0,0,
adult,2015,2,0,1,B_83,5.5,0,0,0,
adult,2015,2,0,1,B_84,5,0,0,0,
adult,2015,2,0,1,B_85,5.1,0,0,1,
adult,2015,2,0,1,B_86,5,0,0,0,
adult,2015,2,0,1,B_87,6,0,0,0,
adult,2015,2,0,1,B_88,5.1,0,0,0,
adult,2015,2,0,1,B_89,5,0,0,0,
adult,2015,2,0,1,B_90,5,0,0,0,
adult,2015,2,0,1,B_91,5.2,0,0,0,
adult,2015,2,0,1,B_92,5.1,0,0,0,
adult,2015,2,0,1,B_93,5.1,0,0,0,
adult,2015,2,0,1,B_94,5.1,0,0,0,
adult,2015,2,0,1,B_95,5.1,0,0,0,
adult,2015,2,0,1,B_96,5.2,0,0,0,
adult,2015,2,0,1,B_97,5.1,0,0,0,
adult,2015,2,0,1,B_98,5.9,0,0,0,
adult,2015,2,0,1,B_99,4.1,1,0,0,2
adult,2015,2,0,1,,4.2,1,0,0,2
adult,2015,2,0,1,,4,1,0,0,2
adult,2015,2,0,1,,4.3,1,0,0,2
adult,2015,2,0,1,,4.5,1,0,1,2
adult,2015,2,0,1,,3.1,1,0,0,2
adult,2015,2,0,1,,4.3,1,0,0,2
adult,2015,2,0,1,,4.7,1,0,0,2
adult,2015,2,0,1,,3.8,1,0,0,2
adult,2015,2,0,1,,3.5,1,0,0,2
adult,2015,2,0,1,,3.9,1,0,0,2
adult,2015,2,0,1,,4.5,1,0,0,2
adult,2015,2,0,1,,6.1,1,1,1,2
adult,2015,2,0,1,,5.2,1,0,0,2
adult,2015,2,0,1,,4.5,1,0,0,2
adult,2015,2,0,1,,4.1,1,0,0,2
adult,2015,2,0,1,,4.1,1,0,0,2
adult,2015,2,0,1,,4.5,1,0,0,2
adult,2015,2,0,1,,3.5,1,0,0,2
adult,2015,2,0,1,,4.1,1,0,0,2
adult,2015,2,0,1,,3.8,1,0,0,2
adult,2015,2,0,1,,4.4,1,0,0,2
adult,2015,2,0,1,,4,1,0,0,2
adult,2015,2,0,1,,4,1,0,0,2
adult,2015,2,0,1,,4.1,1,0,0,2
adult,2015,2,0,1,,4.2,1,0,0,
adult,2015,2,0,1,,4.6,1,0,0,
adult,2015,2,0,1,,3.9,1,0,0,
adult,2015,2,0,1,,3.6,1,0,0,
adult,2015,2,0,1,,3.9,1,0,0,
adult,2015,2,0,1,,4.1,1,0,0,
adult,2015,2,0,1,,4.8,1,0,0,
adult,2015,2,0,1,,3.9,1,0,0,
adult,2015,2,0,1,,4.6,1,0,0,
adult,2015,2,0,1,,4.2,1,0,1,
adult,2015,2,0,1,,4,1,0,0,
adult,2015,2,0,1,,4.5,1,0,0,
adult,2015,2,0,1,,4,1,0,0,
adult,2015,2,0,1,,4.5,1,0,0,
adult,2015,2,0,1,,4.3,1,0,0,
adult,2015,2,0,1,,4.5,1,0,0,
adult,2015,2,0,1,,4.2,1,0,0,
adult,2015,2,0,1,,4.1,1,0,0,
adult,2015,2,0,1,,4.8,1,0,0,
adult,2015,2,0,1,,5,1,0,0,
adult,2015,2,0,1,,4.8,1,0,0,
adult,2015,2,0,1,,4.8,1,0,0,
adult,2015,2,0,1,,4.5,1,0,0,
adult,2015,2,0,1,,4,1,0,1,
adult,2015,2,0,1,,4.2,1,0,0,
adult,2015,2,0,1,,4,1,0,0,
adult,2015,2,0,1,,5.5,1,1,1,
adult,2015,3,0,2,C_1,3.1,0,1,1,
adult,2015,3,0,2,C_2,5.1,0,0,0,0
adult,2015,3,0,2,C_3,5,0,0,0,2
adult,2015,3,0,2,C_4,5.5,0,0,0,0
adult,2015,3,0,2,C_5,5.1,0,0,0,3
adult,2015,3,0,2,C_6,4.7,0,0,0,2
adult,2015,3,0,2,C_7,4.4,0,0,0,2
adult,2015,3,0,2,C_8,4.1,0,0,0,2
adult,2015,3,0,2,C_9,5.1,0,0,0,3
adult,2015,3,0,2,C_10,5,0,0,0,2
adult,2015,3,0,2,C_11,3.2,0,1,1,2
adult,2015,3,0,2,C_12,4.9,0,0,0,3
adult,2015,3,0,2,C_13,5.2,0,0,0,0
adult,2015,3,0,2,C_14,5.7,0,0,0,0
adult,2015,3,0,2,C_15,5.1,0,0,0,0
adult,2015,3,0,2,C_16,5,0,0,0,0
adult,2015,3,0,2,C_17,4.3,0,0,0,
adult,2015,3,0,2,C_18,5.1,0,0,0,2
adult,2015,3,0,2,C_19,4.5,0,0,0,0
adult,2015,3,0,2,C_20,5,0,0,0,0
adult,2015,3,0,2,C_21,4.5,0,0,0,2
adult,2015,3,0,2,C_22,4.5,0,0,0,3
adult,2015,3,0,2,C_23,4.5,0,0,0,2
adult,2015,3,0,2,C_24,4.8,0,0,0,3
adult,2015,3,0,2,C_25,5,0,0,0,2
adult,2015,3,0,2,C_26,5,0,0,0,2
adult,2015,3,0,2,C_27,4.8,0,0,0,3
adult,2015,3,0,2,C_28,4.8,0,0,0,2
adult,2015,3,0,2,C_29,4.8,0,0,0,2
adult,2015,3,0,2,C_30,4.2,0,0,0,2
adult,2015,3,0,2,C_31,3.8,0,0,0,3
adult,2015,3,0,2,C_32,5.2,0,0,0,2
adult,2015,3,0,2,C_33,4,0,0,0,3
adult,2015,3,0,2,C_34,5,0,0,0,2
adult,2015,3,0,2,C_35,4.9,0,0,0,2
adult,2015,3,0,2,C_36,4.1,0,0,0,
adult,2015,3,0,2,C_37,4.8,0,0,0,2
adult,2015,3,0,2,C_38,4.5,0,0,0,2
adult,2015,3,0,2,C_39,4.5,0,0,0,2
adult,2015,3,0,2,C_40,4.5,0,0,0,0
adult,2015,3,0,2,C_41,5,0,0,0,0
adult,2015,3,0,2,C_42,4.7,0,0,1,0
adult,2015,3,0,2,C_43,4.5,0,0,0,0
adult,2015,3,0,2,C_44,4.9,0,1,1,0
adult,2015,3,0,2,C_45,4.9,0,0,0,0
adult,2015,3,0,2,C_46,5.1,0,0,0,0
adult,2015,3,0,2,C_47,4.6,0,0,0,0
adult,2015,3,0,2,C_48,4.5,0,0,0,0
adult,2015,3,0,2,C_49,5.1,0,0,0,2
adult,2015,3,0,2,C_50,4.2,0,0,1,2
adult,2015,3,0,2,C_51,4.8,0,0,0,3
adult,2015,3,0,2,C_52,4.6,0,0,0,2
adult,2015,3,0,2,C_53,5,0,0,0,3
adult,2015,3,0,2,C_54,5,0,0,0,2
adult,2015,3,0,2,C_55,4.8,0,0,0,2
adult,2015,3,0,2,C_56,4.5,0,0,0,0
adult,2015,3,0,2,C_57,4.8,0,0,0,2
adult,2015,3,0,2,C_58,5.6,0,0,0,
adult,2015,3,0,2,C_59,5,0,0,0,3
adult,2015,3,0,2,C_60,4.8,0,0,0,3
adult,2015,3,0,2,C_61,4.8,0,0,0,3
adult,2015,3,0,2,C_62,5,0,0,0,
adult,2015,3,0,2,C_63,4.9,0,0,1,2
adult,2015,3,0,2,C_64,5,0,0,0,3
adult,2015,3,0,2,C_65,5,0,0,0,3
adult,2015,3,0,2,C_66,3.8,0,0,0,2
adult,2015,3,0,2,C_67,4.5,0,0,0,
adult,2015,3,0,2,C_68,5,0,0,0,2
adult,2015,3,0,2,C_69,4.2,0,0,0,
adult,2015,3,0,2,C_70,4.9,0,0,0,
adult,2015,3,0,2,C_71,4.6,0,0,0,
adult,2015,3,0,2,C_72,4.5,0,0,0,
adult,2015,3,0,2,C_73,4.8,0,0,0,3
adult,2015,3,0,2,C_74,4.7,0,0,0,
adult,2015,3,0,2,C_75,5.1,0,0,0,
adult,2015,3,0,2,C_76,5.1,0,0,0,
adult,2015,3,0,2,C_77,4.9,0,0,0,
adult,2015,3,0,2,C_78,5,0,0,0,
adult,2015,3,0,2,C_79,5.2,0,0,0,
adult,2015,3,0,2,C_80,4.3,0,0,0,
adult,2015,3,0,2,C_81,4.5,0,0,0,
adult,2015,3,0,2,C_82,5.7,0,0,0,
adult,2015,3,0,2,C_83,5.9,0,0,0,
adult,2015,3,0,2,C_84,4.3,0,0,0,
adult,2015,3,0,2,C_85,5.3,0,0,0,
adult,2015,3,0,2,C_86,5.2,0,0,0,
adult,2015,3,0,2,C_87,5,0,0,0,
adult,2015,3,0,2,C_88,5,0,0,0,
adult,2015,3,0,2,C_89,5.1,0,0,0,
adult,2015,3,0,2,C_90,5.4,0,0,0,
adult,2015,3,0,2,C_91,4,0,0,0,
adult,2015,3,0,2,C_92,2.5,0,0,1,
adult,2015,3,0,2,C_93,5,0,0,0,
adult,2015,3,0,2,C_94,4.6,0,0,0,
adult,2015,3,0,2,C_95,5,0,0,0,
adult,2015,3,0,2,C_96,4.5,0,0,1,
adult,2015,3,0,2,C_97,5,0,0,0,
adult,2015,3,0,2,C_98,5.2,0,0,0,
adult,2015,3,0,2,C_99,4.5,0,0,0,
adult,2015,3,0,2,C_100,4.8,0,0,0,
adult,2015,3,0,2,C_101,5.9,0,0,0,
adult,2015,3,0,2,C_102,4.7,0,0,1,
adult,2015,3,0,2,C_103,4.8,0,0,0,
adult,2015,3,0,2,C_104,4.7,0,0,0,3
adult,2015,3,0,2,C_105,4.8,0,0,1,
adult,2015,3,0,2,C_106,4.8,0,0,0,
adult,2015,3,0,2,,4.5,1,0,0,2
adult,2015,3,0,2,,4.5,1,0,0,2
adult,2015,3,0,2,,4,1,0,0,2
adult,2015,3,0,2,,3.9,1,0,0,2
adult,2015,3,0,2,,4.1,1,0,0,2
adult,2015,3,0,2,,5.5,1,0,0,2
adult,2015,3,0,2,,4.1,1,0,0,2
adult,2015,3,0,2,,4.4,1,0,0,2
adult,2015,3,0,2,,4.1,1,0,0,2
adult,2015,3,0,2,,4.1,1,0,0,2
adult,2015,3,0,2,,4.1,1,0,0,2
adult,2015,3,0,2,,4.2,1,0,0,2
adult,2015,3,0,2,,4.2,1,0,0,2
adult,2015,3,0,2,,4.2,1,0,0,2
adult,2015,3,0,2,,5,1,0,0,2
adult,2015,3,0,2,,4.1,1,0,0,2
adult,2015,3,0,2,,4.1,1,0,0,2
adult,2015,3,0,2,,4.2,1,0,0,2
adult,2015,3,0,2,,3.8,1,0,0,2
adult,2015,3,0,2,,4.1,1,0,0,
adult,2015,3,0,2,,4.1,1,0,0,
adult,2015,3,0,2,,3.5,1,0,0,
adult,2015,3,0,2,,4.2,1,0,0,
adult,2015,3,0,2,,4,1,0,0,
adult,2015,3,0,2,,4.1,1,0,0,
adult,2015,3,0,2,,4.2,1,0,0,
adult,2015,3,0,2,,4.2,1,0,0,
adult,2015,3,0,2,,4,1,0,0,
adult,2015,3,0,2,,4.5,1,0,0,
adult,2015,3,0,2,,4.5,1,0,0,
adult,2015,3,0,2,,4.2,1,0,0,
adult,2015,3,0,2,,3.9,1,0,0,
adult,2015,3,0,2,,3.5,1,0,0,
adult,2015,3,0,2,,4.2,1,0,0,
adult,2015,3,0,2,,3.6,1,0,0,
adult,2015,3,0,2,,4,1,0,0,
adult,2015,3,0,2,,4.5,1,0,0,
adult,2015,3,0,2,,4.1,1,0,0,
adult,2015,3,0,2,,4.9,1,0,0,
adult,2015,3,0,2,,4.1,1,0,0,
adult,2015,3,0,2,,4.5,1,0,0,
adult,2015,3,0,2,,4.2,1,0,0,
adult,2015,3,0,2,,4.1,1,0,0,
adult,2015,3,0,2,,3.9,1,0,0,
adult,2015,4,1,2,D_1,3.1,0,1,1,2
adult,2015,4,1,2,D_2,3.4,0,1,1,2
adult,2015,4,1,2,D_3,5.4,0,0,0,2
adult,2015,4,1,2,D_4,5,0,1,1,2
adult,2015,4,1,2,D_5,3.4,0,1,1,0
adult,2015,4,1,2,D_6,5,0,0,0,2
adult,2015,4,1,2,D_7,4.1,0,1,1,2
adult,2015,4,1,2,D_8,4.5,0,0,0,
adult,2015,4,1,2,D_9,3.1,0,1,1,3
adult,2015,4,1,2,D_10,4.4,0,0,0,2
adult,2015,4,1,2,D_11,3.5,0,1,1,2
adult,2015,4,1,2,D_12,3.4,0,1,1,2
adult,2015,4,1,2,D_13,5,0,0,0,2
adult,2015,4,1,2,D_14,4.8,0,0,1,2
adult,2015,4,1,2,D_15,4.8,0,0,0,2
adult,2015,4,1,2,D_16,3.9,0,1,1,2
adult,2015,4,1,2,D_17,4.5,0,1,1,2
adult,2015,4,1,2,D_18,5,0,0,0,3
adult,2015,4,1,2,D_19,4.1,0,1,1,2
adult,2015,4,1,2,D_20,3,0,1,1,
adult,2015,4,1,2,D_21,3.6,0,1,1,2
adult,2015,4,1,2,D_22,5,0,1,1,2
adult,2015,4,1,2,D_23,5,0,0,0,3
adult,2015,4,1,2,D_24,4.8,0,0,0,2
adult,2015,4,1,2,D_25,4,0,1,1,2
adult,2015,4,1,2,D_26,5,0,0,0,2
adult,2015,4,1,2,D_27,5,0,0,0,3
adult,2015,4,1,2,D_28,4.7,0,0,0,2
adult,2015,4,1,2,D_29,4.6,0,0,0,2
adult,2015,4,1,2,D_30,5.4,0,1,1,2
adult,2015,4,1,2,D_31,4.5,0,1,1,3
adult,2015,4,1,2,D_32,4.2,0,0,0,0
adult,2015,4,1,2,D_33,4.1,0,0,1,2
adult,2015,4,1,2,D_34,3.9,0,1,1,2
adult,2015,4,1,2,D_35,5,0,0,0,3
adult,2015,4,1,2,D_36,5.7,0,0,0,2
adult,2015,4,1,2,D_37,5,0,0,0,3
adult,2015,4,1,2,D_38,4.8,0,0,0,2
adult,2015,4,1,2,D_39,4.2,0,1,1,2
adult,2015,4,1,2,D_40,5.1,0,0,0,3
adult,2015,4,1,2,D_41,4.3,0,0,0,0
adult,2015,4,1,2,D_42,3.2,0,1,1,2
adult,2015,4,1,2,D_43,4.2,0,0,0,2
adult,2015,4,1,2,D_44,3.2,0,1,1,2
adult,2015,4,1,2,D_45,3.3,0,1,1,2
adult,2015,4,1,2,D_46,5,0,0,0,2
adult,2015,4,1,2,D_47,5,0,0,0,3
adult,2015,4,1,2,D_48,4.2,0,0,1,2
adult,2015,4,1,2,D_49,4.5,0,0,0,2
adult,2015,4,1,2,D_50,3.9,0,1,1,3
adult,2015,4,1,2,D_51,4.8,0,0,0,
adult,2015,4,1,2,D_52,4.2,0,1,1,
adult,2015,4,1,2,D_53,5.1,0,0,0,
adult,2015,4,1,2,D_54,5,0,0,0,
adult,2015,4,1,2,D_55,4.8,0,0,0,
adult,2015,4,1,2,D_56,5.1,0,0,0,
adult,2015,4,1,2,D_57,5,0,0,0,
adult,2015,4,1,2,D_58,4.8,0,0,0,
adult,2015,4,1,2,D_59,5.1,0,0,0,
adult,2015,4,1,2,D_60,4.9,0,0,0,2
adult,2015,4,1,2,D_61,4.5,0,0,1,
adult,2015,4,1,2,D_62,3.1,0,1,1,
adult,2015,4,1,2,D_63,3.5,0,1,1,
adult,2015,4,1,2,D_64,4.8,0,0,0,
adult,2015,4,1,2,D_65,3.7,0,1,1,
adult,2015,4,1,2,D_66,3.5,0,1,1,
adult,2015,4,1,2,D_67,5,0,0,0,
adult,2015,4,1,2,D_68,4.8,0,0,0,
adult,2015,4,1,2,D_69,4.7,0,0,0,
adult,2015,4,1,2,D_70,4.7,0,0,0,
adult,2015,4,1,2,D_71,5.1,0,1,1,
adult,2015,4,1,2,D_72,3.9,0,1,1,
adult,2015,4,1,2,D_73,3,0,1,1,
adult,2015,4,1,2,D_74,4.8,0,0,0,
adult,2015,4,1,2,D_75,5,0,0,0,
adult,2015,4,1,2,D_76,3.8,0,1,1,
adult,2015,4,1,2,D_77,3.2,0,1,1,
adult,2015,4,1,2,D_78,3.8,0,0,0,
adult,2015,4,1,2,D_79,4.5,0,0,0,
adult,2015,4,1,2,D_80,4.1,0,0,0,
adult,2015,4,1,2,D_81,5,0,0,0,
adult,2015,4,1,2,D_82,3.6,0,1,1,
adult,2015,4,1,2,D_83,4.5,0,0,0,
adult,2015,4,1,2,D_84,4.2,0,0,0,
adult,2015,4,1,2,D_85,3.2,0,1,1,
adult,2015,4,1,2,D_86,4.5,0,1,1,
adult,2015,4,1,2,D_87,4.3,0,0,0,
adult,2015,4,1,2,D_88,4.8,0,0,1,
adult,2015,4,1,2,D_89,3.8,0,1,1,
adult,2015,4,1,2,D_90,3.2,0,0,0,
adult,2015,4,1,2,D_91,3,0,1,1,
adult,2015,4,1,2,D_92,4.6,0,0,0,
adult,2015,4,1,2,D_93,3.9,0,1,1,
adult,2015,4,1,2,D_94,3.1,0,1,1,
adult,2015,4,1,2,D_95,4.8,0,0,0,
adult,2015,4,1,2,D_96,3.9,0,1,1,
adult,2015,4,1,2,D_97,5,0,0,0,
adult,2015,4,1,2,D_98,2.7,0,1,1,
adult,2015,4,1,2,D_99,4.8,0,0,0,
adult,2015,4,1,2,D_100,4.9,0,1,1,
adult,2015,4,1,2,D_101,4.9,0,0,1,
adult,2015,4,1,2,D_102,5.1,0,0,0,
adult,2015,4,1,2,D_103,5.3,0,0,0,
adult,2015,4,1,2,D_104,4.8,0,0,0,
adult,2015,4,1,2,D_105,4.5,0,0,0,
adult,2015,4,1,2,D_106,5,0,0,0,
adult,2015,4,1,2,D_107,3.1,0,1,1,
adult,2015,4,1,2,D_108,4.8,0,0,0,
adult,2015,4,1,2,D_109,4.2,0,0,0,
adult,2015,4,1,2,D_110,3.2,0,1,1,2
adult,2015,4,1,2,D_111,3.4,0,1,1,
adult,2015,4,1,2,,4,1,0,0,2
adult,2015,4,1,2,,4.1,1,0,0,2
adult,2015,4,1,2,,4.8,1,0,0,2
adult,2015,4,1,2,,4.1,1,0,0,2
adult,2015,4,1,2,,3.9,1,0,0,2
adult,2015,4,1,2,,4.8,1,0,0,2
adult,2015,4,1,2,,4.1,1,0,0,2
adult,2015,4,1,2,,4,1,0,0,2
adult,2015,4,1,2,,3.6,1,0,0,2
adult,2015,4,1,2,,4,1,0,0,2
adult,2015,4,1,2,,2.9,1,1,1,2
adult,2015,4,1,2,,3.9,1,0,0,2
adult,2015,4,1,2,,3.9,1,0,0,2
adult,2015,4,1,2,,3.9,1,0,0,2
adult,2015,4,1,2,,4,1,0,0,2
