period,collector,year,site,id,length,sex,mic,ploidy,castrated
1,DV,2012,swend,789,3.5,0,0,2,0
1,DV,2012,swend,790,4,1,0,2,0
1,DV,2012,swend,791,3.3,0,0,2,0
1,DV,2012,swend,792,3.5,0,0,,0
1,DV,2012,swend,793,3.4,1,0,2,0
1,DV,2012,swend,794,4,0,0,2,0
1,DV,2012,swend,795,3.5,1,0,2,0
1,DV,2012,swend,796,4.1,0,1,,1
1,DV,2012,swend,797,3.9,0,0,2,0
1,DV,2012,swend,798,3.5,1,0,2,0
1,DV,2012,swend,799,3.2,0,0,2,1
1,DV,2012,swend,800,4,0,0,2,0
1,DV,2013,halfway,201,5,0,1,2,1
1,DV,2013,halfway,202,3.8,1,0,,0
1,DV,2013,halfway,203,4,0,0,2,1
1,DV,2013,halfway,204,4,1,0,,0
1,DV,2013,halfway,205,4.5,0,0,2,1
1,DV,2013,halfway,206,4,0,0,2,0
1,DV,2013,halfway,207,4,0,1,2,1
1,DV,2013,halfway,208,4.5,0,0,3,0
1,DV,2013,halfway,209,4.7,0,1,2,1
1,DV,2013,halfway,210,3.5,0,1,2,1
1,DV,2013,halfway,211,4,0,0,3,0
1,DV,2013,halfway,212,4.1,0,0,3,0
1,DV,2013,halfway,213,4.2,0,0,2,0
1,DV,2013,halfway,214,3.8,0,1,2,1
1,DV,2013,halfway,215,3.7,1,1,,1
1,DV,2013,halfway,216,5,0,1,2,1
1,DV,2013,halfway,217,4,0,1,2,1
1,DV,2013,halfway,218,5,0,0,3,1
1,DV,2013,halfway,219,4,0,0,3,0
1,DV,2013,halfway,220,4,0,0,2,0
1,DV,2013,halfway,221,4.5,0,1,2,1
1,DV,2013,halfway,222,3.9,0,0,3,0
1,DV,2013,halfway,223,3.5,0,1,2,1
1,DV,2013,halfway,224,4.2,0,0,2,0
1,DV,2013,halfway,225,4,0,1,2,1
1,DV,2013,halfway,226,3.8,0,0,2,0
1,DV,2013,halfway,227,4.1,0,0,2,1
1,DV,2013,halfway,228,4.9,0,0,2,0
1,DV,2013,halfway,229,4,0,0,2,0
1,DV,2013,halfway,230,4.5,0,1,2,1
1,DV,2013,halfway,231,3.5,0,0,3,0
1,DV,2013,halfway,232,3.4,1,0,,1
1,DV,2013,halfway,233,4,0,0,3,1
1,DV,2013,halfway,234,4.8,0,0,2,0
1,DV,2013,halfway,235,4.5,0,0,2,1
1,DV,2013,halfway,236,3.8,0,0,2,0
1,DV,2013,halfway,237,3.6,1,0,,0
1,DV,2013,halfway,238,4,0,0,3,0
1,DV,2013,halfway,239,3.2,1,0,,0
1,DV,2013,halfway,240,5,0,1,2,1
1,DV,2013,halfway,241,4.2,0,0,2,1
1,DV,2013,halfway,242,3.5,0,1,2,1
1,DV,2013,halfway,243,3.5,1,0,,1
1,DV,2013,halfway,244,4.5,0,0,2,0
1,DV,2013,halfway,245,4.6,0,0,,0
1,DV,2013,halfway,246,3.5,1,0,,0
1,DV,2013,halfway,247,4.5,0,0,3,0
1,DV,2013,halfway,248,4.2,1,1,,1
1,DV,2013,halfway,249,4,1,0,,0
1,DV,2013,halfway,250,3.5,0,1,2,1
1,DV,2013,halfway,251,3.7,0,0,2,0
1,DV,2013,halfway,252,3.5,1,1,,1
1,DV,2013,halfway,253,4.2,0,0,2,0
1,DV,2013,halfway,254,4.1,0,0,2,0
1,DV,2013,halfway,255,4.4,0,0,2,0
1,DV,2013,halfway,256,4.2,0,0,,0
1,DV,2013,halfway,257,4.3,1,0,,1
1,DV,2013,halfway,258,4.2,0,0,2,0
1,DV,2013,halfway,259,4.8,0,1,2,1
1,DV,2013,halfway,260,4,0,0,2,0
1,DV,2013,halfway,261,4.1,0,1,,1
1,DV,2013,halfway,262,3.5,1,0,,0
1,DV,2013,halfway,263,4,0,0,2,0
1,DV,2013,halfway,264,3.5,0,1,2,1
1,DV,2013,halfway,265,4.1,0,1,,1
1,DV,2013,halfway,266,4.8,0,0,3,0
1,DV,2013,halfway,267,3.5,0,0,2,0
1,DV,2013,halfway,268,3.8,0,0,,1
1,DV,2013,halfway,269,3.9,0,0,,0
1,DV,2013,halfway,270,4.1,0,0,2,0
1,DV,2013,halfway,271,4.3,1,1,,1
1,DV,2013,halfway,272,4,0,0,2,0
1,DV,2013,halfway,273,4,0,0,2,0
1,DV,2013,halfway,274,4.1,0,0,,0
1,DV,2013,halfway,275,3.9,0,1,2,1
1,DV,2013,halfway,276,4,0,0,2,0
1,DV,2013,halfway,277,4.5,0,0,2,0
1,DV,2013,halfway,278,4,1,0,,0
1,DV,2013,halfway,279,4.2,0,0,,0
1,DV,2013,halfway,280,4.5,0,0,2,0
1,DV,2013,halfway,281,4.5,0,0,2,0
1,DV,2013,halfway,282,4.3,0,0,2,0
1,DV,2013,halfway,283,4.7,0,0,2,0
1,DV,2013,halfway,284,4.5,0,0,,0
1,DV,2013,halfway,285,3.4,1,1,,1
1,DV,2013,halfway,286,4,0,0,2,1
1,DV,2013,halfway,287,3.5,1,0,,0
1,DV,2013,halfway,288,4.2,0,1,2,1
1,DV,2013,halfway,289,3.3,0,0,2,0
1,DV,2013,halfway,290,3.5,1,1,,1
1,DV,2013,halfway,291,3.6,0,0,2,0
1,DV,2013,halfway,292,4,0,0,2,0
1,DV,2013,halfway,293,3.5,0,0,3,0
1,DV,2013,halfway,294,4,0,0,2,0
1,DV,2013,halfway,295,3.5,1,1,,1
1,DV,2013,halfway,296,4.5,0,0,3,0
1,DV,2013,halfway,297,4,0,1,2,1
1,DV,2013,halfway,298,4.1,0,0,2,0
1,DV,2013,halfway,299,4.3,0,0,2,0
1,DV,2013,halfway,300,3.5,1,0,,0
1,DV,2013,swend,401,4.1,0,0,2,1
1,DV,2013,swend,402,3.5,0,0,2,0
1,DV,2013,swend,403,3.6,0,0,2,0
1,DV,2013,swend,404,3.5,1,0,,1
1,DV,2013,swend,405,3.5,0,0,3,0
1,DV,2013,swend,406,3.3,0,0,2,0
1,DV,2013,swend,407,3.8,0,0,2,0
1,DV,2013,swend,408,5,0,0,2,1
1,DV,2013,swend,409,5.1,0,0,2,1
1,DV,2013,swend,410,4.3,0,0,0,1
1,DV,2013,swend,411,4,1,0,,0
1,DV,2013,swend,412,4,0,0,3,0
1,DV,2013,swend,413,4.1,0,0,2,1
1,DV,2013,swend,414,4,1,1,,1
1,DV,2013,swend,415,4.7,0,1,3,1
1,DV,2013,swend,416,4.2,0,0,2,0
1,DV,2013,swend,417,4,0,1,2,1
1,DV,2013,swend,418,4.1,1,0,,0
1,DV,2013,swend,419,4,0,1,2,1
1,DV,2013,swend,420,4.5,0,0,3,0
1,DV,2013,swend,421,4.3,1,1,,1
1,DV,2013,swend,422,5,0,0,2,1
1,DV,2013,swend,423,4.9,0,1,2,1
1,DV,2013,swend,424,3.6,0,0,2,0
1,DV,2013,swend,425,3.9,1,0,,0
1,DV,2013,swend,426,4,0,0,2,0
1,DV,2013,swend,427,4.5,0,1,2,1
1,DV,2013,swend,428,4,0,0,2,0
1,DV,2013,swend,429,4.5,0,0,2,0
1,DV,2013,swend,430,4,0,0,2,1
1,DV,2013,swend,431,3.1,1,0,,1
1,DV,2013,swend,432,4,1,0,,0
1,DV,2013,swend,433,4.5,0,0,2,0
1,DV,2013,swend,434,4.7,0,0,3,0
1,DV,2013,swend,435,4.1,0,0,2,0
1,DV,2013,swend,436,3.9,1,0,,1
1,DV,2013,swend,437,5,0,1,2,1
1,DV,2013,swend,438,3.5,0,0,3,1
1,DV,2013,swend,439,4.5,0,0,3,0
1,DV,2013,swend,440,5,0,0,3,0
1,DV,2013,swend,441,4,0,0,2,1
1,DV,2013,swend,442,4.5,0,0,2,0
1,DV,2013,swend,443,4.1,0,0,2,0
1,DV,2013,swend,444,3.5,0,1,2,1
1,DV,2013,swend,445,4,0,0,3,0
1,DV,2013,swend,446,4.1,0,0,2,0
1,DV,2013,swend,447,3.5,0,0,2,0
1,DV,2013,swend,448,5,0,1,3,1
1,DV,2013,swend,449,4.5,0,0,2,0
1,DV,2013,swend,450,3.5,1,0,,1
1,DV,2013,swend,451,3.6,0,0,2,1
1,DV,2013,swend,452,3.5,0,0,3,0
1,DV,2013,swend,453,4.7,0,1,2,1
1,DV,2013,swend,454,4,0,0,2,0
1,DV,2013,swend,455,4.1,0,1,2,1
1,DV,2013,swend,456,3.9,1,0,,0
1,DV,2013,swend,457,4.1,1,0,,1
1,DV,2013,swend,458,5.1,0,0,3,0
1,DV,2013,swend,459,4.5,0,0,2,0
1,DV,2013,swend,460,4.1,0,0,2,0
1,DV,2013,swend,461,5,0,1,3,1
1,DV,2013,swend,462,3.5,0,0,2,1
1,DV,2013,swend,463,4,0,0,2,0
1,DV,2013,swend,464,4.1,0,0,3,0
1,DV,2013,swend,465,4,0,0,2,0
1,DV,2013,swend,466,3.5,1,1,,1
1,DV,2013,swend,467,4,0,0,2,0
1,DV,2013,swend,468,3.5,1,0,,0
1,DV,2013,swend,469,4.1,0,0,2,0
1,DV,2013,swend,470,4,0,0,2,0
1,DV,2013,swend,471,3.5,0,0,2,0
1,DV,2013,swend,472,4.2,0,0,2,0
1,DV,2013,swend,473,3.5,0,0,2,0
1,DV,2013,swend,474,4,1,1,,1
1,DV,2013,swend,475,3.5,0,0,2,1
1,DV,2013,swend,476,4.5,0,0,,0
1,DV,2013,swend,477,4.9,0,0,3,0
1,DV,2013,swend,478,4.2,0,0,,0
1,DV,2013,swend,479,4,0,0,3,0
1,DV,2013,swend,480,4.2,0,0,2,0
1,DV,2013,swend,481,4,0,0,2,0
1,DV,2013,swend,482,3.8,0,0,3,0
1,DV,2013,swend,483,3.5,0,0,3,1
1,DV,2013,swend,484,4.1,0,0,2,0
1,DV,2013,swend,485,5,0,0,3,0
1,DV,2013,swend,486,4.1,0,0,3,0
1,DV,2013,swend,487,4.5,0,1,2,1
1,DV,2013,swend,488,4.1,0,0,2,0
1,DV,2013,swend,489,3.5,0,0,2,0
1,DV,2013,swend,490,4.3,0,0,2,0
1,DV,2013,swend,491,4.1,0,0,3,0
1,DV,2013,swend,492,4.7,0,0,3,0
1,DV,2013,swend,493,3.9,0,0,3,0
1,DV,2013,swend,494,4,1,0,,0
1,DV,2013,swend,495,4.1,0,0,2,0
1,DV,2013,swend,496,4,0,0,2,0
1,DV,2013,swend,497,3.9,0,0,2,0
1,DV,2013,swend,498,4,0,0,2,0
1,DV,2013,swend,499,3.5,1,0,,0
1,DV,2013,swend,500,4.1,0,0,2,0
1,DV,2013,jms,701,3.1,0,1,2,1
1,DV,2013,jms,702,3.5,0,0,2,0
1,DV,2013,jms,703,4,0,1,2,1
1,DV,2013,jms,704,3.5,0,1,2,1
1,DV,2013,jms,705,3,0,0,2,0
1,DV,2013,jms,706,4.1,0,0,3,0
1,DV,2013,jms,707,3.8,0,1,2,1
1,DV,2013,jms,708,3.5,0,0,2,0
1,DV,2013,jms,709,3.6,0,0,2,0
1,DV,2013,jms,710,4,0,1,2,1
1,DV,2013,jms,711,3.5,0,0,2,0
1,DV,2013,jms,712,3.6,0,0,2,0
1,DV,2013,jms,713,3.8,0,0,2,0
1,DV,2013,jms,714,4,0,0,2,0
1,DV,2013,jms,715,3.8,0,0,2,0
1,DV,2013,jms,716,3.6,0,0,2,1
1,DV,2013,jms,717,4.6,0,1,2,1
1,DV,2013,jms,718,3.5,0,0,2,0
1,DV,2013,jms,719,4,0,0,2,0
1,DV,2013,jms,720,3.5,0,1,2,1
1,DV,2013,jms,721,3.6,0,1,2,1
1,DV,2013,jms,722,3.5,0,1,2,1
1,DV,2013,jms,723,3.2,0,0,2,1
1,DV,2013,jms,724,4,0,0,2,1
1,DV,2013,jms,725,3.6,0,1,2,1
1,DV,2013,jms,726,3.6,0,0,2,0
1,DV,2013,jms,727,3.8,0,0,2,1
1,DV,2013,jms,728,3.4,1,0,,0
1,DV,2013,jms,729,3.5,0,1,2,1
1,DV,2013,jms,730,3.6,0,1,2,1
1,DV,2013,jms,731,3.5,1,0,,1
1,DV,2013,jms,732,3.9,0,0,3,0
1,DV,2013,jms,733,3.5,0,1,2,1
1,DV,2013,jms,734,3.8,0,0,2,0
1,DV,2013,jms,735,3.5,0,0,2,1
1,DV,2013,jms,736,3.8,0,0,2,0
1,DV,2013,jms,737,3.5,0,1,2,1
1,DV,2013,jms,738,3.4,0,0,2,0
1,DV,2013,jms,739,3.5,0,0,2,0
1,DV,2013,jms,740,3.8,0,1,2,1
1,DV,2013,jms,741,3.2,1,0,,0
1,DV,2013,jms,742,4,0,1,2,1
1,DV,2013,jms,743,3.8,0,0,2,0
1,DV,2013,jms,744,4,1,1,,1
1,DV,2013,jms,745,3.4,0,0,2,0
1,DV,2013,jms,746,3.8,0,1,2,1
1,DV,2013,jms,747,3.5,0,0,2,0
1,DV,2013,jms,748,4,0,0,2,0
1,DV,2013,jms,749,3.2,0,1,2,1
1,DV,2013,jms,750,3.1,0,0,2,0
1,DV,2013,jms,751,3.8,0,1,2,1
1,DV,2013,jms,752,3.5,1,1,,1
1,DV,2013,jms,753,3.3,0,0,2,0
1,DV,2013,jms,754,3,1,0,,0
1,DV,2013,jms,755,3.6,0,0,2,1
1,DV,2013,jms,756,3.8,0,0,2,0
1,DV,2013,jms,757,3.9,0,0,2,0
1,DV,2013,jms,758,3.7,0,1,2,1
1,DV,2013,jms,759,3.8,0,0,2,0
1,DV,2013,jms,760,3.6,0,1,2,1
1,DV,2013,jms,761,3.5,0,0,2,0
1,DV,2013,jms,762,3.2,1,0,,0
1,DV,2013,jms,763,3.9,0,0,2,0
1,DV,2013,jms,764,3.4,0,0,2,0
1,DV,2013,jms,765,3.2,0,1,2,1
1,DV,2013,jms,766,4,0,1,2,1
1,DV,2013,jms,767,3.6,0,0,2,0
1,DV,2013,jms,768,3.4,0,1,2,1
1,DV,2013,jms,769,3.8,0,0,2,0
1,DV,2013,jms,770,3.7,0,0,2,0
1,DV,2013,jms,771,3.2,0,1,2,1
1,DV,2013,jms,772,3.4,0,1,2,1
1,DV,2013,jms,773,3.5,0,0,2,0
1,DV,2013,jms,774,3.2,0,0,2,0
1,DV,2013,jms,775,3.5,0,1,2,1
1,DV,2013,jms,776,3.6,0,0,2,0
1,DV,2013,jms,777,3.8,0,0,2,0
1,DV,2013,jms,778,3.2,0,0,2,0
1,DV,2013,jms,779,3.6,0,1,2,1
1,DV,2013,jms,780,3.4,0,1,2,1
1,DV,2013,jms,781,3.9,0,1,2,1
1,DV,2013,jms,782,4,0,1,2,1
1,DV,2013,jms,783,3.5,0,0,2,0
1,DV,2013,jms,784,3.4,0,1,2,1
1,DV,2013,jms,785,4,0,0,2,0
1,DV,2013,jms,786,4.1,0,1,2,1
1,DV,2013,jms,787,4.2,0,0,2,0
1,DV,2013,jms,788,3.5,0,1,2,1
1,DV,2013,jms,789,3.6,0,0,2,0
1,DV,2013,jms,790,5,0,0,2,0
1,DV,2013,jms,791,4.1,0,0,2,0
1,DV,2013,jms,792,4,0,1,2,1
1,DV,2013,jms,793,3.3,1,0,,0
1,DV,2013,jms,794,3.5,0,1,2,1
1,DV,2013,jms,795,3.3,0,0,2,0
1,DV,2013,jms,796,3.8,0,0,2,0
1,DV,2013,jms,797,4,0,0,2,0
1,DV,2013,jms,798,3.3,0,0,2,0
1,DV,2013,jms,799,4,0,0,2,0
1,DV,2013,jms,800,3,0,0,2,0
1,DV,2013,camp,901,3.5,0,0,2,0
1,DV,2013,camp,902,3.6,0,0,2,1
1,DV,2013,camp,903,4,1,0,,0
1,DV,2013,camp,904,3.5,0,0,2,1
1,DV,2013,camp,905,5,0,0,2,0
1,DV,2013,camp,906,3.6,1,1,,1
1,DV,2013,camp,907,4.5,0,0,2,0
1,DV,2013,camp,908,3.6,0,0,2,0
1,DV,2013,camp,909,3.3,0,0,2,0
1,DV,2013,camp,910,3.5,1,0,,0
1,DV,2013,camp,911,4,0,0,2,1
1,DV,2013,camp,912,3.1,0,0,2,0
1,DV,2013,camp,913,3.5,0,0,2,0
1,DV,2013,camp,914,4.5,0,0,3,0
1,DV,2013,camp,915,3.6,0,0,3,0
1,DV,2013,camp,916,4.1,0,0,2,0
1,DV,2013,camp,917,4.5,0,1,2,1
1,DV,2013,camp,918,4.1,0,0,3,1
1,DV,2013,camp,919,3,1,0,,1
1,DV,2013,camp,920,3.1,0,0,2,0
1,DV,2013,camp,921,4.5,0,0,2,0
1,DV,2013,camp,922,5,0,1,2,1
1,DV,2013,camp,923,3.5,0,0,3,1
1,DV,2013,camp,924,3.5,1,0,,0
1,DV,2013,camp,925,4,0,1,2,1
1,DV,2013,camp,926,3.5,0,0,3,0
1,DV,2013,camp,927,4,0,1,2,1
1,DV,2013,camp,928,4,0,0,3,1
1,DV,2013,camp,929,4.1,0,0,3,0
1,DV,2013,camp,930,4.2,0,1,2,1
1,DV,2013,camp,931,3.6,0,0,2,0
1,DV,2013,camp,932,4,1,0,,0
1,DV,2013,camp,933,4.3,0,0,2,0
1,DV,2013,camp,934,3.2,1,0,,0
1,DV,2013,camp,935,3.5,0,0,2,1
1,DV,2013,camp,936,3.6,0,0,3,0
1,DV,2013,camp,937,4,0,0,2,0
1,DV,2013,camp,938,4,0,0,3,0
1,DV,2013,camp,939,4.1,0,0,2,0
1,DV,2013,camp,940,4.5,0,0,3,0
1,DV,2013,camp,941,3.8,1,0,,0
1,DV,2013,camp,942,5,0,0,3,0
1,DV,2013,camp,943,4.3,0,0,2,0
1,DV,2013,camp,944,4,0,0,3,0
1,DV,2013,camp,945,3.5,0,0,3,0
1,DV,2013,camp,946,3.6,0,0,3,0
1,DV,2013,camp,947,4,0,0,2,0
1,DV,2013,camp,948,4.5,0,0,2,1
1,DV,2013,camp,949,4,0,0,3,0
1,DV,2013,camp,950,3.5,0,0,2,0
1,DV,2013,camp,951,4,0,0,2,0
1,DV,2013,camp,952,4.1,0,0,2,0
1,DV,2013,camp,953,4.3,0,0,2,0
1,DV,2013,camp,954,4.4,0,0,3,0
1,DV,2013,camp,955,4.1,0,0,2,0
1,DV,2013,camp,956,4.2,0,0,2,0
1,DV,2013,camp,957,4.1,0,0,2,0
1,DV,2013,camp,958,5,0,0,2,0
1,DV,2013,camp,959,3,0,0,2,1
1,DV,2013,camp,960,5,0,0,2,0
1,DV,2013,camp,961,4.1,1,0,,1
1,DV,2013,camp,962,4,0,1,2,1
1,DV,2013,camp,963,4,0,0,3,0
1,DV,2013,camp,964,3,0,0,2,0
1,DV,2013,camp,965,4,0,1,2,1
1,DV,2013,camp,966,4.1,0,1,2,1
1,DV,2013,camp,967,4,0,0,2,0
1,DV,2013,camp,968,4,0,0,2,0
1,DV,2013,camp,969,4.1,0,0,3,0
1,DV,2013,camp,970,4.3,0,0,3,0
1,DV,2013,camp,971,4.1,0,0,2,0
1,DV,2013,camp,972,3.5,0,0,2,0
1,DV,2013,camp,973,4.3,0,0,2,0
1,DV,2013,camp,974,4,0,0,2,0
1,DV,2013,camp,975,4.5,0,0,3,0
1,DV,2013,camp,976,4.1,0,0,3,1
1,DV,2013,camp,977,4.5,0,0,3,0
1,DV,2013,camp,978,4.3,0,0,2,0
1,DV,2013,camp,979,4.2,0,0,3,0
1,DV,2013,camp,980,3.5,0,0,2,0
1,DV,2013,camp,981,3.1,0,0,3,0
1,DV,2013,camp,982,4,0,0,3,0
1,DV,2013,camp,983,4.5,0,0,2,0
1,DV,2013,camp,984,3.1,0,0,2,1
1,DV,2013,camp,985,4,0,1,2,1
1,DV,2013,camp,986,3.5,0,0,2,0
1,DV,2013,camp,987,4.1,0,0,3,0
1,DV,2013,camp,988,3.5,0,0,2,0
1,DV,2013,camp,989,4,0,0,2,0
1,DV,2013,camp,990,4.1,0,0,2,0
1,DV,2013,camp,991,3.8,1,0,,0
1,DV,2013,camp,992,3.5,0,0,2,0
1,DV,2013,camp,993,3.5,0,0,3,1
1,DV,2013,camp,994,4.1,0,0,2,0
1,DV,2013,camp,995,4,0,0,2,0
1,DV,2013,camp,996,3,0,0,2,0
1,DV,2013,camp,997,4.3,0,0,2,0
1,DV,2013,camp,998,4.5,0,1,2,1
1,DV,2013,camp,999,3.5,0,0,2,0
1,DV,2013,camp,1000,4,0,0,3,0
1,AKG,2014,swend,3_1,4.9,0,0,2,0
1,AKG,2014,swend,3_2,3.1,0,0,2,0
1,AKG,2014,swend,3_3,3.8,0,0,3,0
1,AKG,2014,swend,3_4,4.5,0,0,2,0
1,AKG,2014,swend,3_5,5.3,0,0,3,0
1,AKG,2014,swend,3_6,4.9,0,0,3,0
1,AKG,2014,swend,3_7,3.9,0,0,3,0
1,AKG,2014,swend,3_8,3.3,0,0,3,0
1,AKG,2014,swend,3_9,4.4,0,0,2,1
1,AKG,2014,swend,3_10,5.2,0,0,3,0
1,AKG,2014,swend,3_11,3.8,0,0,2,0
1,AKG,2014,swend,3_12,4.9,0,0,3,0
1,AKG,2014,swend,3_13,3.1,0,0,2,0
1,AKG,2014,swend,3_14,4.8,0,0,3,0
1,AKG,2014,swend,3_15,5.3,0,0,2,0
1,AKG,2014,swend,3_16,4.7,0,0,3,0
1,AKG,2014,swend,3_17,4.5,0,0,2,0
1,AKG,2014,swend,3_18,4.8,0,0,3,0
1,AKG,2014,swend,3_19,4.4,0,0,3,0
1,AKG,2014,swend,3_20,4.4,0,0,3,0
1,AKG,2014,swend,3_21,4.9,0,0,3,0
1,AKG,2014,swend,3_22,3.8,0,0,2,0
1,AKG,2014,swend,3_23,5.3,0,0,3,0
1,AKG,2014,swend,3_24,5.3,0,0,3,0
1,AKG,2014,swend,3_25,3.7,0,0,3,0
1,AKG,2014,swend,3_26,3.6,0,0,3,0
1,AKG,2014,swend,3_27,4,0,0,3,1
1,AKG,2014,swend,3_28,5.2,0,0,3,1
1,AKG,2014,swend,3_29,4.3,0,0,3,0
1,AKG,2014,swend,3_30,4.4,0,0,3,0
1,AKG,2014,swend,3_31,4.5,0,0,3,0
1,AKG,2014,swend,3_32,2.7,0,0,3,0
1,AKG,2014,swend,3_33,5,0,0,3,0
1,AKG,2014,swend,3_34,3.9,0,0,3,0
1,AKG,2014,swend,3_35,3,0,0,2,0
1,AKG,2014,swend,3_36,4.4,0,0,2,0
1,AKG,2014,swend,3_37,3.5,0,0,2,0
1,AKG,2014,swend,3_38,4.5,0,0,3,0
1,AKG,2014,swend,3_39,4.8,0,0,2,0
1,AKG,2014,swend,3_40,4.5,0,0,3,0
1,AKG,2014,swend,3_41,3.8,0,0,3,0
1,AKG,2014,swend,3_42,4.1,0,0,,1
1,AKG,2014,swend,3_43,4.2,0,0,2,0
1,AKG,2014,swend,3_44,4.4,0,0,2,0
1,AKG,2014,swend,3_45,3.9,0,1,2,1
1,AKG,2014,swend,3_46,3.4,0,0,2,0
1,AKG,2014,swend,3_47,4.4,0,0,2,0
1,AKG,2014,swend,3_48,3.5,0,0,3,0
1,AKG,2014,swend,3_49,3.7,0,0,3,0
1,AKG,2014,swend,3_50,2.9,0,0,2,0
1,AKG,2014,swend,3_51,4,0,0,2,0
1,AKG,2014,swend,3_52,3.9,0,0,,0
1,AKG,2014,swend,3_53,3.8,0,0,,1
1,AKG,2014,swend,3_54,4.9,0,0,,0
1,AKG,2014,swend,3_55,4.3,0,0,,0
1,AKG,2014,swend,3_56,3.5,0,0,,1
1,AKG,2014,swend,3_57,4.7,0,0,,0
1,AKG,2014,swend,3_58,3.9,0,0,,0
1,AKG,2014,swend,3_59,5,0,0,,0
1,AKG,2014,swend,3_60,4.8,0,0,,0
1,AKG,2014,swend,3_61,4.8,0,1,,1
1,AKG,2014,swend,3_62,3.2,0,1,,1
1,AKG,2014,swend,3_63,3.6,0,0,,0
1,AKG,2014,swend,3_64,3.8,0,0,,0
1,AKG,2014,swend,3_65,4.5,0,0,,0
1,AKG,2014,swend,3_66,4.5,0,0,,1
1,AKG,2014,swend,3_67,4.6,0,0,,0
1,AKG,2014,swend,3_68,4.8,0,0,,1
1,AKG,2014,swend,3_69,4.2,0,0,,0
1,AKG,2014,swend,3_70,4.6,0,0,,0
1,AKG,2014,swend,3_71,4.1,0,0,,0
1,AKG,2014,swend,3_72,4.4,0,0,,0
1,AKG,2014,swend,3_73,4.6,0,0,,0
1,AKG,2014,swend,3_74,4,0,0,,0
1,AKG,2014,swend,3_75,4.2,0,0,,0
1,AKG,2014,swend,3_76,4.4,0,0,,0
1,AKG,2014,swend,3_77,4.4,0,0,,1
1,AKG,2014,swend,3_78,3.5,0,0,,1
1,AKG,2014,swend,3_79,4.8,0,0,,0
1,AKG,2014,swend,3_80,4.6,0,0,,1
1,AKG,2014,swend,3_81,4.9,0,0,,0
1,AKG,2014,swend,3_82,4.4,0,0,,0
1,AKG,2014,swend,3_83,3.3,0,0,,0
1,AKG,2014,swend,3_84,4.8,0,0,,0
1,AKG,2014,swend,3_85,5,0,0,,0
1,AKG,2014,swend,3_86,4.1,0,0,,0
1,AKG,2014,swend,,4,1,0,,0
1,AKG,2014,swend,,4,1,0,,1
1,AKG,2014,swend,,3.7,1,0,,0
1,AKG,2014,swend,,4.1,1,0,,0
1,AKG,2014,swend,,4,1,0,,0
1,AKG,2014,swend,,4.5,1,0,,0
1,AKG,2014,swend,,3.1,1,0,,0
1,AKG,2014,swend,,3.7,1,0,,0
1,AKG,2014,swend,,3.9,1,0,,0
1,AKG,2014,swend,,4.5,1,0,,0
1,AKG,2014,swend,,3.7,1,0,,1
1,AKG,2014,swend,,3.6,1,0,,0
1,AKG,2014,swend,,3.8,1,0,,0
1,AKG,2014,swend,,3.8,1,0,,1
1,AKG,2014,halfway,6_1,4.6,0,1,2,1
1,AKG,2014,halfway,6_2,3.7,0,0,3,0
1,AKG,2014,halfway,6_3,5,0,1,2,1
1,AKG,2014,halfway,6_4,5,0,1,2,1
1,AKG,2014,halfway,6_5,4,0,0,2,0
1,AKG,2014,halfway,6_6,4.7,0,0,2,0
1,AKG,2014,halfway,6_7,5.5,0,0,2,0
1,AKG,2014,halfway,6_8,4.6,0,0,3,0
1,AKG,2014,halfway,6_9,4.7,0,1,2,1
1,AKG,2014,halfway,6_10,3.6,0,0,3,0
1,AKG,2014,halfway,6_11,3.9,0,0,3,0
1,AKG,2014,halfway,6_12,4.3,0,0,2,1
1,AKG,2014,halfway,6_13,3.4,0,0,2,0
1,AKG,2014,halfway,6_14,4.5,0,1,2,1
1,AKG,2014,halfway,6_15,4.7,0,0,3,0
1,AKG,2014,halfway,6_16,3.5,0,0,3,0
1,AKG,2014,halfway,6_17,4.7,0,1,2,1
1,AKG,2014,halfway,6_18,4,0,0,3,1
1,AKG,2014,halfway,6_19,4.9,0,1,2,1
1,AKG,2014,halfway,6_20,5.3,0,1,2,1
1,AKG,2014,halfway,6_21,4.6,0,0,3,0
1,AKG,2014,halfway,6_22,4.3,0,0,3,0
1,AKG,2014,halfway,6_23,4.7,0,0,2,0
1,AKG,2014,halfway,6_24,4,0,0,2,0
1,AKG,2014,halfway,6_25,4.5,0,0,2,0
1,AKG,2014,halfway,6_26,3.8,0,0,3,0
1,AKG,2014,halfway,6_27,5.2,0,0,2,0
1,AKG,2014,halfway,6_28,4,0,0,3,0
1,AKG,2014,halfway,6_29,5,0,0,3,0
1,AKG,2014,halfway,6_30,5.2,0,0,2,0
1,AKG,2014,halfway,6_31,3.8,0,0,2,0
1,AKG,2014,halfway,6_32,4.4,0,0,2,0
1,AKG,2014,halfway,6_33,4.8,0,0,2,0
1,AKG,2014,halfway,6_34,5,0,1,2,1
1,AKG,2014,halfway,6_35,3.6,0,0,2,0
1,AKG,2014,halfway,6_36,3.7,0,0,3,0
1,AKG,2014,halfway,6_37,4.1,0,0,3,0
1,AKG,2014,halfway,6_38,4,0,0,3,0
1,AKG,2014,halfway,6_39,5.7,0,1,2,1
1,AKG,2014,halfway,6_40,4.5,0,0,2,0
